Geo_Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.907272586142305, 2.5165098933946153;"{""coordinates"": [2.516509893394615, 48.907272586142305], ""type"": ""Point""}";320;Gargan;Gargan;;;73360;Gargan;43128;Gargan;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;C01843;TRAM 4;4;TRAM 4;SNCF;1;0;664559.2441;6867583.46;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e;Gargan
48.93358640280917, 2.3710831716238596;"{""coordinates"": [2.37108317162386, 48.93358640280917], ""type"": ""Point""}";350;Hôpital Delafontaine;Hôpital Delafontaine;;;461959;Hôpital Delafontaine / Joliot Curie;43375;Hôpital Delafontaine;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1;0;653922.6904;6870584.591;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Hôpital Delafontaine
48.819174328212256, 2.2385983377921437;"{""coordinates"": [2.238598337792144, 48.819174328212256], ""type"": ""Point""}";539;Meudon-sur-Seine;Meudon-sur-Seine;;;70587;Meudon-sur-Seine;44137;Meudon-sur-Seine;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1;0;644093.8494;6857948.352;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Meudon-sur-Seine
48.90966636443126, 2.4374878022135906;"{""coordinates"": [2.437487802213591, 48.90966636443126], ""type"": ""Point""}";415;La Ferme;La Ferme;;;73787;La Ferme;52382;La Ferme;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1;0;658768.76;6867888.008;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;La Ferme
48.92180470359668, 2.5163333913072856;"{""coordinates"": [2.516333391307286, 48.92180470359668], ""type"": ""Point""}";407;L'Abbaye;L'Abbaye;;;73709;L'Abbaye;47936;L'Abbaye;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;C01843;TRAM 4;4;TRAM 4;SNCF;1;0;664556.2046;6869199.493;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e;L'Abbaye
48.857471407989536, 2.220603560028727;"{""coordinates"": [2.220603560028727, 48.857471407989536], ""type"": ""Point""}";457;Les Coteaux;Les Coteaux;;;70763;Les Coteaux;47370;Les Coteaux;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1;0;642814.6512;6862219.41;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Les Coteaux
48.84985048692831, 2.221232683266963;"{""coordinates"": [2.221232683266963, 48.84985048692831], ""type"": ""Point""}";461;Les Milons;Les Milons;;;73613;Les Milons;51611;Les Milons;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1;0;642852.4519;6861371.59;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Les Milons
48.90693183121361, 2.4386244972276714;"{""coordinates"": [2.438624497227671, 48.90693183121361], ""type"": ""Point""}";465;Libération;Libération;;;72472;Libération;43805;Libération;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1;0;658849.9147;6867583.342;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Libération
48.84312439899168, 2.221851494752013;"{""coordinates"": [2.221851494752013, 48.84312439899168], ""type"": ""Point""}";623;Parc de Saint-Cloud;Parc de Saint-Cloud;;;70726;Parc de Saint-Cloud;44249;Parc de Saint-Cloud;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1;0;642890.4899;6860623.278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Parc de Saint-Cloud
48.90470320285962, 2.469971544978576;"{""coordinates"": [2.469971544978576, 48.90470320285962], ""type"": ""Point""}";971;Pont de Bondy;Pont de Bondy;;;72478;Pont de Bondy;44471;Pont de Bondy;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1;0;661146.0247;6867319.644;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Pont de Bondy
48.89666439629735, 2.240079252038272;"{""coordinates"": [2.240079252038272, 48.89666439629735], ""type"": ""Point""}";1086;Faubourg de l'Arche;Faubourg de l'Arche;;;72063;Faubourg de l'Arche;479058;Faubourg de l'Arche;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1;0;644285.5052;6866563.426;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Faubourg de l'Arche
48.90766458302349, 2.2383093022906757;"{""coordinates"": [2.238309302290676, 48.90766458302349], ""type"": ""Point""}";1088;Charlebourg;Charlebourg;;;72137;Charlebourg;47411;Charlebourg;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1;0;644167.5425;6867787.836;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Charlebourg
48.83038858967195, 2.3934496983063673;"{""coordinates"": [2.393449698306367, 48.83038858967195], ""type"": ""Point""}";1103;Baron Le Roy;Baron Le Roy;;;71570;Baron Leroy;58730;Baron Le Roy;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;C01391;TRAM 3a;3A;TRAM 3a;RATP;1;0;655473.1841;6859096.762;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Baron Le Roy
48.97927612534803, 2.3802042543251356;"{""coordinates"": [2.380204254325136, 48.97927612534803], ""type"": ""Point""}";1120;Paul Valéry;Paul Valéry;;;65618;Paul Valéry;44298;Paul Valéry;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;C01684;TRAM 5;5;TRAM 5;RATP;1;0;654630.8097;6875660.085;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Paul Valéry
48.97088340331763, 2.3660038891143396;"{""coordinates"": [2.36600388911434, 48.97088340331763], ""type"": ""Point""}";1124;Jacques Prévert;Jacques Prévert;;;73923;Jacques Prévert / Cimetière;58639;Jacques Prévert;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;C01684;TRAM 5;5;TRAM 5;RATP;1;0;653583.8681;6874735.037;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Jacques Prévert
48.78310754952839, 2.367157833315663;"{""coordinates"": [2.367157833315663, 48.78310754952839], ""type"": ""Point""}";1143;Lamartine;Lamartine;;;70036;Lamartine;53692;Lamartine;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;C01774;TRAM 7;7;TRAM 7;RATP;1;0;653501.0075;6853854.896;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Lamartine
48.73998742945715, 2.3594678210958517;"{""coordinates"": [2.359467821095852, 48.73998742945715], ""type"": ""Point""}";1155;Hélène Boucher;Hélène Boucher;Orlytech;;74008;Hélène Boucher (Orlytech);58813;Hélène Boucher (Orlytech);0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;C01774;TRAM 7;7;TRAM 7;RATP;1;0;652897.0945;6849065.271;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Hélène Boucher
48.785121412407186, 2.178798590270474;"{""coordinates"": [2.178798590270474, 48.785121412407186], ""type"": ""Point""}";1178;Robert Wagner;Robert Wagner;;;422455;Robert Wagner;44649;Robert Wagner;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1;0;639663.8104;6854206.228;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Robert Wagner
48.79446888359199, 2.272650344658386;"{""coordinates"": [2.272650344658386, 48.79446888359199], ""type"": ""Point""}";1164;Division Leclerc;Division Leclerc;;;70222;Division Leclerc;479057;Division Leclerc;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1;0;646568.7529;6855177.899;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Division Leclerc
